Price,Close,High,Low,Open,Volume,daily_return
Ticker,SPY,SPY,SPY,SPY,SPY,
Date,,,,,,
2009-09-24,78.1504135131836,79.36348804692858,77.80807356521763,79.19232091191486,228636800,-0.011018918829415636
2009-09-25,77.733642578125,78.41088433477385,77.46572338625712,77.97923611699359,204059000,-0.005332933203076262
2009-09-28,79.12532043457031,79.29649320893671,78.01643632286985,78.03131819640998,118285800,0.01790316020565519
2009-09-29,78.88715362548828,79.64625392623415,78.7234246623241,79.26670661482922,133733900,-0.003009994876153166
2009-09-30,78.58203887939453,79.22951110241,77.86015161025347,79.15509037834711,254383000,-0.0038677367869331958
2009-10-01,76.63219451904297,78.6862395619604,76.61730696654938,76.65452016984572,281840600,-0.02481285021560875
2009-10-02,76.27497100830078,76.72894485784127,75.90286166788648,75.92518731984127,224748800,-0.0046615330930320775
2009-10-05,77.41361236572266,77.6368802056266,76.35682336977631,76.58009120968026,149875000,0.01492811262160898
2009-10-06,78.52246856689453,78.96899837800692,77.92709170012162,77.97174297785247,202491100,0.014323788378888036
2009-10-07,78.73831176757812,78.82017624869962,78.19502981812963,78.34387123220363,159200300,0.002748808138905101
2009-10-08,79.34115600585938,79.75791666062831,78.77554820443147,79.29650470083072,183305800,0.007656301294098666
2009-10-09,79.82488250732422,79.82488250732422,79.1550846830761,79.36346496663398,135008300,0.006096791700755055
2009-10-12,80.13745880126953,80.44258547369944,79.83977022669933,80.19699765177103,118031000,0.003915775183466641
2009-10-13,79.9737319946289,80.15978664909564,79.45278123329702,79.92163691849571,157692700,-0.0020430746006888656
2009-10-14,81.35054016113281,81.4324046682229,79.94396734358521,80.91145387577482,191421600,0.017215754875568035
2009-10-15,81.64822387695312,81.64822387695312,80.91889281115886,80.95610033528614,173873600,0.0036592715331782433
2009-10-16,81.03797912597656,81.3207802065443,80.54679770415484,80.9710021639757,192069400,-0.007474072576229229
2009-10-19,81.70774841308594,81.9607799733927,80.91887863338076,81.17191019368752,159530400,0.008264881409100644
2009-10-20,81.2761001586914,81.85658966918719,80.88166526965897,81.82682024840068,180921100,-0.005282831344369798
2009-10-21,80.5467529296875,82.09472275191675,80.48721410015764,81.14956796435524,225379300,-0.008973698634406113
2009-10-22,81.36540222167969,81.62587753629501,80.00348113363046,80.51699366668352,238444000,0.010163653557913266
2009-10-23,80.43514251708984,81.6854299124102,80.1002407617019,81.63333484085256,240033200,-0.011433111361698334
2009-10-26,79.5644302368164,81.35055071576738,79.34116233797828,80.52446743918021,242028200,-0.01082502315562428
2009-10-27,79.19974517822266,79.9216381572123,79.00625242269325,79.65371899639268,253266300,-0.00458351875968066
2009-10-28,77.70387268066406,79.2444050730981,77.6592157002591,78.99881155365293,248821400,-0.01888733977858692
2009-10-29,79.37092590332031,79.52721114978044,78.09831260105523,78.28436727702272,198110600,0.0214539271357459
2009-10-30,77.07127380371094,79.34858650402057,76.98197120859805,79.11043678715768,325608100,-0.028973482083483826
2009-11-02,77.63684844970703,78.44804930347674,76.71401939958183,77.4954451637438,254222900,0.007338332663821445
2009-11-03,77.88248443603516,77.99411837138447,77.05640126356319,77.20524272540372,228362600,0.0031639098087199446
2009-11-04,78.08342742919922,79.1327785590757,77.8824908713177,78.52251943040443,247996700,0.002580079392935808
2009-11-05,79.5197525024414,79.54207815091243,78.47040727874386,78.63413627144745,180015300,0.018394749315333803
2009-11-06,79.7281494140625,79.9290916480689,78.92439751185161,79.08068276166868,170954100,0.00262069366494444
2009-11-09,81.54402923583984,81.58868053350959,80.27885992640844,80.3383930973224,159495700,0.022775893271355097
2009-11-10,81.55892181396484,81.8119591158254,81.09750986964988,81.35054149357255,171899800,0.00018263235536131184
2009-11-11,81.97567749023438,82.47430257471615,81.58124255242231,82.09474951016955,169466200,0.00510987231072213
2009-11-12,81.1421890258789,82.28828685938153,80.93380863395839,81.86408229641769,157144500,-0.010167509313415035
2009-11-13,81.58123779296875,81.93101573470405,80.93376562392014,81.35052618628514,150963000,0.005410856822581023
2009-11-16,82.76457214355469,83.12179966617973,82.10221786517431,82.14686917627537,210922200,0.014504981569278597
2009-11-17,82.86132049560547,82.89853370769225,82.23617941370836,82.54874995465691,147134100,0.0011689585234968547
2009-11-18,82.80919647216797,82.92827416688908,82.28824575260562,82.80175837470065,156486800,-0.0006290513248611296
2009-11-19,81.73008728027344,82.83897141605662,81.21657462395905,82.24359993658783,208734600,-0.013031272344940836
2009-11-20,81.43986511230469,81.68545868383862,81.12729457286456,81.30590549855336,134196000,-0.0035509832134830166
2009-11-23,82.47430419921875,83.15898394165934,82.31057520038789,82.39988347555125,148010200,0.012701876230855502
2009-11-24,82.600830078125,82.7571153202815,81.87149894806137,82.60827385478139,138420100,0.0015341248420916997
2009-11-25,82.89109802246094,82.9804063334251,82.47433726050726,82.7348127367283,109564800,0.00351410444739364
2009-11-27,81.54402923583984,82.10219316846025,80.59143036597096,80.67329486365692,126001800,-0.016251066987387208
2009-11-30,81.81941223144531,82.01290502078793,80.46493431635439,81.47707228344854,160874800,0.0033771080260089903
2009-12-01,82.83154296875,83.09946215300415,82.40733854000393,82.5487362309606,159613700,0.012370300759942499
2009-12-02,82.79432678222656,83.35993455950528,82.5487332591787,82.81665243378768,132315100,-0.00044929968934026565
2009-12-03,82.1468276977539,83.48642313377029,82.07985076492108,83.01756757013254,167324900,-0.007820573095252858
2009-12-04,82.61569213867188,83.63526778640629,81.8937993300815,83.23338914003837,274907800,0.005707639041681256
2009-12-07,82.48921966552734,83.0027325204484,82.22874418764694,82.541320439043,127973800,-0.0015308529151125683
2009-12-08,81.57380676269531,82.43709744503509,81.32076946891348,81.89382100963435,169863700,-0.011097364074285077
2009-12-09,81.87893676757812,81.99801448192252,81.13471808673945,81.5514844090069,155063400,0.0037405389915228238
2009-12-10,82.34034729003906,82.69757472431537,82.19894393593881,82.38499859009706,138014600,0.005635277406822015
2009-12-11,82.69012451171875,82.8761791513945,82.31801523236729,82.69012451171875,124854000,0.004247944454832231
2009-12-14,83.25575256347656,83.35249895570662,82.70502660726072,83.25575256347656,107141500,0.0068403337774349815
2009-12-15,82.86878204345703,83.29298663369062,82.60830653681188,82.95064658525125,120408800,-0.004647973360453306
2009-12-16,82.99526977539062,83.44924365221308,82.80921509400235,83.20365578801365,155358200,0.001526361662552933
2009-12-17,81.99800109863281,82.5561650181612,81.9235803782831,82.39987980204569,183390100,-0.012015970060181846
2009-12-18,82.46192169189453,82.52926494716976,81.76607183275368,82.45443783941799,174591200,0.0056577061275393525
2009-12-21,83.29989624023438,83.57673585547019,82.87340818979963,82.87340818979963,118039600,0.010161957557462742
2009-12-22,83.5992202758789,83.77879276022685,83.3747503890642,83.4795014806427,91707500,0.0035933302339452577
2009-12-23,83.76383209228516,83.8835508975771,83.42713294228852,83.8012456460656,111783100,0.0019690592312109345
2009-12-24,84.160400390625,84.25018379039406,83.80124966602747,83.94341432700462,39677500,0.00473436193681942
2009-12-28,84.3399429321289,84.54196121833795,84.04065171938898,84.47462369243662,87508500,0.0021333375396335175
2009-12-29,84.22026062011719,84.57192751917505,84.21278247522781,84.55696552088872,80572500,-0.0014190466326023943
2009-12-30,84.19032287597656,84.2875958353258,83.92844511716515,83.97334252475211,73138400,-0.0003554696212074715
2009-12-31,83.38221740722656,84.39980412727279,83.34480386414191,84.37735257631888,90637900,-0.009598555286935317
2010-01-04,84.79635620117188,84.84124788269942,83.43458667929008,84.07806075420723,118944600,0.01695971680674857
2010-01-05,85.02083587646484,85.05824942358781,84.43722107578378,84.74399617837582,111579900,0.0026472797340537646
2010-01-06,85.08070373535156,85.29020591967505,84.8712015510281,84.93853909234362,116074400,0.0007041551434956439
2010-01-07,85.4398422241211,85.5445933013371,84.68413313120084,84.92356498033823,131091100,0.0042211508955856125
2010-01-08,85.72417449951172,85.76158804883364,85.04329242820074,85.21538105466682,126402800,0.0033278651737767007
2010-01-11,85.84391021728516,86.14319583684923,85.47727562885682,86.10578798865735,106375700,0.0013967555648390917
2010-01-12,85.04328918457031,85.4548096688849,84.71406823031388,85.27523719770228,163333500,-0.009326474419540487
2010-01-13,85.76160430908203,86.0010362280222,84.82632248376774,85.26028891224807,161822000,0.008446464517062102
2010-01-14,85.99353790283203,86.15066453802048,85.61194138394222,85.66431692900504,115718800,0.0027043989628985354
2010-01-15,85.02830505371094,85.92617294465316,84.6990841630632,85.84387343049606,212283100,-0.01122448119545627
2010-01-19,86.0907974243164,86.14317296468444,84.99090536808197,85.01335692124464,139172700,0.012495749150054358
2010-01-20,85.21537017822266,85.63437447631912,84.53448819381589,85.50717755846918,216490200,-0.01016865068375461
2010-01-21,83.57677459716797,85.49971363993842,83.4720234982238,85.237835892578,344859600,-0.019228873589678286
2010-01-22,81.71367645263672,83.60668536583269,81.62388737022818,83.20264305775247,345942400,-0.022292056058769938
2010-01-25,82.13267517089844,82.61154453602265,81.86331935899211,82.4618960755135,186937500,0.005127644923730523
2010-01-26,81.78852081298828,82.65646506127828,81.58650245644192,81.81096666277043,211168800,-0.0041902246236842355
2010-01-27,82.17759704589844,82.36465339588445,81.05525894598233,81.6837655418521,271863600,0.004757100740332421
2010-01-28,81.23482513427734,82.49184393689407,80.74099937709201,82.44695224310622,316104000,-0.011472371370198742
2010-01-29,80.3519058227539,82.15513134087391,80.22470890554776,81.58647857597437,310677600,-0.010868729144969724
2010-02-01,81.6014404296875,81.6089242802473,80.43421091659629,80.92055844988609,187865000,0.01555077747240885
2010-02-02,82.5890884399414,82.7462150334491,81.46675073616804,81.75107994123367,216327900,0.012103315885764632
2010-02-03,82.17759704589844,82.66394469756342,81.93816514625661,82.21500489079158,172730700,-0.004982394185670258
2010-02-04,79.64110565185547,81.57900650917098,79.62613794854836,81.54159866791566,356715700,-0.03086597181256434
2010-02-05,79.80570983886719,79.97031460271101,78.24939991111465,79.73088274524953,493585800,0.002066824482965801
2010-02-08,79.22956848144531,80.30701463030229,79.1697090935076,79.8655587798935,224166900,-0.007219299954666636
2010-02-09,80.22470092773438,80.92055054064244,79.51388361516968,80.15735769628917,337820500,0.01256011442902305
2010-02-10,80.0676040649414,80.50905432415972,79.39420004294935,80.09753376686405,240511500,-0.0019582106380736652
2010-02-11,80.90559387207031,80.99538295673794,79.49893246331092,79.96283417133532,223591600,0.010466028263431237
2010-02-12,80.8382797241211,80.88317142518798,79.69349567885746,80.05264070440705,304622100,-0.0008320085760158413
2010-02-16,82.11026000976562,82.19256526667307,80.67366850312024,81.45182366301329,159317500,0.01573487572948662
2010-02-17,82.49930572509766,82.61154063805752,82.1102254546374,82.50678386639146,168845100,0.004738088946323549
2010-02-18,82.98563385009766,83.15772239578729,82.33467607358916,82.36460575729681,193708600,0.005894935972195148
2010-02-19,83.15776824951172,83.4795053911475,82.57415336666233,82.768693563781,222684900,0.002074267453629375
2010-02-22,83.17273712158203,83.48699041545036,82.92582137275404,83.46454456710359,132346900,0.00018000569742793182
2010-02-23,82.16262817382812,83.2026610082938,81.94564212590632,82.94826711601031,207497000,-0.012144712110139233
2010-02-24,82.91832733154297,83.05300811358092,82.20003173017597,82.40953390034475,176350700,0.009197602054744847
2010-02-25,82.80607604980469,82.86593543189599,81.5116497359834,81.73611385606846,259634700,-0.0013537571891609756
2010-02-26,82.85847473144531,83.14280402156395,82.3870948099157,82.88092057887437,173589300,0.000632787883936281
2010-03-01,83.71894073486328,83.80124598670935,83.18021752587335,83.20266337483011,147709700,0.010384767595672528
2010-03-02,83.95088195800781,84.35492433189098,83.80123917146133,84.07808460592936,160992400,0.0027704748902530607
2010-03-03,84.02568817138672,84.52699766105123,83.8161803303954,84.16784707071392,150785000,0.000891071202996141
2010-03-04,84.28009796142578,84.39981675039803,83.82368006835462,84.13793332664773,135770400,0.0030277620520064996
2010-03-05,85.4847412109375,85.55207874839493,84.62428096733188,84.8263049967163,176118800,0.014293329963416479
2010-03-08,85.49970245361328,85.68675877846967,85.35005967713059,85.49222431074335,114631200,0.00017501652884299723
2010-03-09,85.64187622070312,86.03843475832961,85.20042598704546,85.24531768307665,154556700,0.0016628568639402985
2010-03-10,86.02346801757812,86.25541604562089,85.60446365504762,85.67928504714145,186088800,0.004455668344906627
2010-03-11,86.38262939453125,86.40508095408056,85.55958250811902,85.82146028445372,160791100,0.004175155747961012
2010-03-12,86.39006805419922,86.77166444780825,86.15063625416117,86.75669674927215,162074800,8.611291089555273e-05
2010-03-15,86.41255950927734,86.47241891801177,85.74663928550234,86.24047084480016,146816800,0.00026034769487637277
2010-03-16,87.1009292602539,87.18322880970905,86.41255749288574,86.65198941372897,168673000,0.007966084500744985
2010-03-17,87.6171875,87.90151678695261,87.10839403274979,87.3627936206281,177468100,0.005927126657897519
2010-03-18,87.57231140136719,87.7444000660586,87.22064451024897,87.62468695694815,196509100,-0.0005121837382969785
2010-03-19,87.12904357910156,88.12076824689615,86.79095210679841,87.12904357910156,226641100,-0.005061734869986623
2010-03-22,87.59483337402344,87.75261280353222,86.58057061469447,86.63316184719258,184477800,0.005345976218584347
2010-03-23,88.21090698242188,88.28603649288902,87.43705640176903,87.72255656636409,182941600,0.007033218566303345
2010-03-24,87.78263854980469,88.22591231415304,86.83599659640667,87.88031205198999,196072600,-0.004855050778499903
2010-03-25,87.6399154663086,88.78189896879367,87.53473300155396,88.37619271959103,223396300,-0.0016258691451285223
2010-03-26,87.58731842041016,88.21841316704968,87.24171809743889,87.80519800637305,205808500,-0.0006001494366874027
2010-03-29,88.14328002929688,88.30105370945982,87.669958988808,88.03058290574796,134513500,0.006347512618415374
2010-03-30,88.20338439941406,88.52644642425504,87.83524581873927,88.24846095524788,145772500,0.000681893958305313
2010-03-31,87.90286254882812,88.29353941584793,87.60985346555981,87.86529493014702,161078700,-0.0034071464789273698
2010-04-01,88.50394439697266,88.84203016823139,87.97802619143945,88.50394439697266,161215200,0.006838023594631482
2010-04-05,89.22515869140625,89.28525885315375,88.59405827094268,88.84199078369672,105847600,0.008148950867078675
2010-04-06,89.435546875,89.59332058819402,88.87206687130067,88.96973467508315,110384200,0.0023579468692389582
2010-04-07,88.92463684082031,89.67594333272856,88.51141597746533,89.25521353150431,184576300,-0.00571260591600975
2010-04-08,89.23268127441406,89.3829460317948,88.35365393879074,88.61661009918903,158704000,0.0034641067373168966
2010-04-09,89.81868743896484,89.85624932185901,89.2552076074331,89.42049020979128,133006500,0.006567169742985213
2010-04-12,89.96145629882812,90.19436525714752,89.82622087309954,89.93140334510902,110279000,0.0015895228925528748
2010-04-13,90.02908325195312,90.18685697113806,89.4054973151637,89.8713095327682,125043600,0.0007517325297665689
2010-04-14,91.05084991455078,91.05084991455078,90.21689911875767,90.35964347691036,161609000,0.011349295424214922
2010-04-15,91.12598419189453,91.33634913660029,90.8705369504555,90.90058990427272,144615300,0.0008251902910765274
2010-04-16,89.67598724365234,91.1260097123367,89.21768960061628,90.80294753334434,366786700,-0.015912003158053856
2010-04-19,90.0140380859375,90.10419693763073,89.0072900360937,89.41299627069193,217947800,0.003769691894962568
2010-04-20,90.81794738769531,90.89308263963025,90.05913178488396,90.57752948474237,157708000,0.008930932539547909
2010-04-21,90.65265655517578,91.08090108528664,90.14927677991102,90.87053042367592,192910100,-0.0018200238749497277
2010-04-22,90.9231185913086,91.03581572322632,89.49564069373167,90.01403832933038,115360300,0.00298349818318
2010-04-23,91.51666259765625,91.554230223535,90.6301205078581,90.86302947067946,177335500,0.0065279767736035055
2010-04-26,91.17102813720703,91.74953726018224,91.0808750400254,91.54668132749796,143457300,-0.0037767380347857316
2010-04-27,89.01478576660156,91.16351682062525,88.84198277062794,90.64511929673039,355853300,-0.023650521603863606
2010-04-28,89.69095611572266,89.91635032889786,88.85700555179251,89.44302935964546,300674100,0.0075961576865895
2010-04-29,90.80288696289062,90.99071355254877,90.20935425172941,90.23189252536636,193775000,0.012397357496482853
2010-04-30,89.2626953125,90.91557253104253,89.24015704172189,90.81789904832145,270000900,-0.016961923809978297
2010-05-03,90.41973876953125,90.66767129745604,89.55573512289314,89.69097052612356,182747900,0.012962228543296428
2010-05-04,88.29354095458984,89.428015420767,87.84275818262975,89.41299181224103,360353400,-0.023514752905456016
2010-05-05,87.76761627197266,88.50389908999429,87.12900695761458,87.57227499665865,328973200,-0.0059565476356608915
2010-05-06,84.85256958007812,87.90287255412181,78.88719331780163,87.34690727284612,647356600,-0.03321323758937966
2010-05-07,83.59037780761719,85.47615333424858,82.20046167939397,84.62717890029951,637558800,-0.014875115493936386
2010-05-10,87.27179718017578,87.63993589261939,86.33266371740022,87.00883522498602,396159600,0.04404118594883455
2010-05-11,87.02381896972656,88.173316808703,86.33261847899747,86.45282451859643,317849800,-0.0028414472769164867
2010-05-12,88.24095916748047,88.36868564767911,87.21918171797857,87.36944647938446,235607100,0.013986288031984984
2010-05-13,87.14403533935547,88.41374510045466,87.06890583919869,88.00052425157224,234452500,-0.012431005266421158
2010-05-14,85.56629180908203,86.64817493988797,84.79996174610342,86.49040127198099,345601400,-0.018105008841160508
2010-05-17,85.61138916015625,86.03963371480009,83.97354045902433,85.79921581977223,325739800,0.0005270457573975929
2010-05-18,84.44689178466797,86.56557688990605,84.1689061843435,86.31012957814534,360556800,-0.013602131526096573
